,Date,Time,Season,Type,Opponent,Rank,Ranked Match,Conf,Rest Days,SRS,Result,Points For,Points Against,W,L,Home Game,Win Streak,Lose Streak,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,FG_rolling_5,FGA_rolling_5,FG%_rolling_5,3P_rolling_5,3PA_rolling_5,3P%_rolling_5,FT_rolling_5,FTA_rolling_5,FT%_rolling_5,ORB_rolling_5,TRB_rolling_5,AST_rolling_5,STL_rolling_5,BLK_rolling_5,TOV_rolling_5,PF_rolling_5,OPP FG_rolling_5,OPP FGA_rolling_5,OPP FG%_rolling_5,OPP 3P_rolling_5,OPP 3PA_rolling_5,OPP 3P%_rolling_5,OPP FT_rolling_5,OPP FTA_rolling_5,OPP FT%_rolling_5,OPP ORB_rolling_5,OPP TRB_rolling_5,OPP AST_rolling_5,OPP STL_rolling_5,OPP BLK_rolling_5,OPP TOV_rolling_5,OPP PF_rolling_5
92,2022-03-11,11:30a,2021-2022,CTOURN,Indiana,,False,Big Ten,5,12.71,L,63,65,22,9,False,0,1,20,56,0.357,8,22,0.364,15,23,0.652,9,34,15,5,5,7,13,26,56,0.464,3,10,0.3,10,13,0.769,3,33,16,4,2,7,19,25.6,58.2,0.43579999999999997,9.4,22.8,0.4234,14.0,20.0,0.7118,8.4,30.0,14.0,4.8,2.6,8.8,74.6,26.4,56.4,0.46900000000000003,6.0,16.6,0.3668,13.8,19.0,0.65,5.4,29.2,11.2,4.4,2.6,9.6,18.4
93,2022-03-18,6:50p,2021-2022,NCAA,Chattanooga,,False,Southern,7,6.12,W,54,53,23,9,False,1,0,19,49,0.388,3,17,0.176,13,22,0.591,9,38,13,5,4,14,16,21,65,0.323,4,15,0.267,7,14,0.5,15,39,6,8,0,10,21,23.4,55.4,0.41819999999999996,7.6,21.2,0.3626,14.4,21.0,0.7005999999999999,8.8,32.8,13.6,4.4,3.4,9.8,68.8,25.2,59.0,0.4298,5.6,17.2,0.3202,10.0,15.4,0.5874,7.6,31.6,11.0,5.4,1.6,9.4,19.0
94,2022-03-20,12:10p,2021-2022,NCAA,Houston,15.0,True,AAC,2,22.55,L,53,68,23,10,False,0,1,17,50,0.34,6,25,0.24,13,16,0.813,6,27,11,6,2,15,15,25,59,0.424,6,22,0.273,12,17,0.706,15,38,10,8,6,8,16,20.0,53.4,0.37279999999999996,6.8,22.8,0.29300000000000004,14.0,19.2,0.7432000000000001,8.6,33.0,13.2,4.8,3.8,11.0,60.8,24.4,59.4,0.4128,5.8,18.6,0.30820000000000003,8.0,13.8,0.5526,9.4,34.2,10.6,5.8,2.4,8.8,18.4
95,2022-11-07,9:00p,2022-2023,REG,Eastern Illinois,,False,OVC,0,-14.09,W,87,57,1,0,True,1,0,30,64,0.469,9,26,0.346,18,33,0.545,20,53,16,10,9,15,16,21,60,0.35,3,15,0.2,12,20,0.6,7,27,9,12,2,16,25,30.0,64.0,0.469,9.0,26.0,0.346,18.0,33.0,0.545,20.0,53.0,16.0,10.0,9.0,15.0,87.0,21.0,60.0,0.35,3.0,15.0,0.2,12.0,20.0,0.6,7.0,27.0,9.0,12.0,2.0,16.0,25.0
96,2022-11-11,9:00p,2022-2023,REG,Kansas City,,False,Summit,4,-9.78,W,86,48,2,0,True,2,0,30,64,0.469,8,27,0.296,18,26,0.692,11,39,15,11,8,11,11,20,64,0.313,3,21,0.143,5,7,0.714,12,36,8,5,2,23,21,30.0,64.0,0.469,8.5,26.5,0.32099999999999995,18.0,29.5,0.6185,15.5,46.0,15.5,10.5,8.5,13.0,86.5,20.5,62.0,0.3315,3.0,18.0,0.17149999999999999,8.5,13.5,0.657,9.5,31.5,8.5,8.5,2.0,19.5,23.0
97,2022-11-14,9:00p,2022-2023,REG,Monmouth,,False,CAA,3,-15.64,W,103,65,3,0,True,3,0,37,62,0.597,14,33,0.424,15,20,0.75,11,35,21,11,4,18,23,21,49,0.429,6,16,0.375,17,23,0.739,3,18,11,6,0,22,21,32.333333333333336,63.333333333333336,0.5116666666666666,10.333333333333334,28.666666666666668,0.3553333333333333,17.0,26.333333333333332,0.6623333333333333,14.0,42.333333333333336,17.333333333333332,10.666666666666666,7.0,14.666666666666666,92.0,20.666666666666668,57.666666666666664,0.36400000000000005,4.0,17.333333333333332,0.23933333333333331,11.333333333333334,16.666666666666668,0.6843333333333333,7.333333333333333,27.0,9.333333333333334,7.666666666666667,1.3333333333333333,20.333333333333332,22.333333333333332
98,2022-11-18,9:30p,2022-2023,REG,UCLA,8.0,True,Pac-12,4,22.11,W,79,70,4,0,False,4,0,27,51,0.529,12,25,0.48,13,19,0.684,3,33,19,8,4,21,17,27,72,0.375,9,22,0.409,7,14,0.5,11,30,17,10,3,15,15,31.0,60.25,0.516,10.75,27.75,0.38649999999999995,16.0,24.5,0.6677500000000001,11.25,40.0,17.75,10.0,6.25,16.25,88.75,22.25,61.25,0.36675,5.25,18.5,0.28175,10.25,16.0,0.63825,8.25,27.75,11.25,8.25,1.75,19.0,20.5
99,2022-11-20,3:00p,2022-2023,REG,Virginia,16.0,True,ACC,2,13.28,L,61,70,4,1,False,0,1,24,59,0.407,9,26,0.346,4,9,0.444,7,28,11,5,4,13,22,20,48,0.417,5,17,0.294,25,32,0.781,8,36,10,8,2,12,14,29.6,60.0,0.49420000000000003,10.4,27.4,0.37839999999999996,13.6,21.4,0.623,10.4,37.6,16.4,9.0,5.8,15.6,83.2,21.8,58.6,0.37679999999999997,5.2,18.2,0.28419999999999995,13.2,19.2,0.6668000000000001,8.2,29.4,11.0,8.2,1.8,17.6,19.2
100,2022-11-25,9:00p,2022-2023,REG,Lindenwood,,False,OVC,5,-14.8,W,92,59,5,1,True,1,0,36,62,0.581,11,30,0.367,9,11,0.818,9,34,17,16,2,21,12,24,58,0.414,5,18,0.278,6,6,1.0,6,20,9,7,1,18,10,30.8,59.6,0.5166000000000001,10.8,28.2,0.38259999999999994,11.8,17.0,0.6776,8.2,33.8,16.6,10.2,4.4,16.8,84.2,22.4,58.2,0.3896,5.6,18.8,0.2998,12.0,16.4,0.7468,8.0,28.0,11.0,7.2,1.6,18.0,16.2
101,2022-11-29,7:30p,2022-2023,REG,Syracuse,,False,ACC,4,5.39,W,73,44,6,1,True,2,0,24,67,0.358,11,39,0.282,14,22,0.636,13,41,21,7,6,7,15,15,54,0.278,5,17,0.294,9,17,0.529,10,40,11,3,5,15,22,29.6,60.2,0.4943999999999999,11.4,30.6,0.3798,11.0,16.2,0.6664,8.6,34.2,17.8,9.4,4.0,16.0,81.6,21.4,56.2,0.38259999999999994,6.0,18.0,0.32999999999999996,12.8,18.4,0.7098,7.6,28.8,11.6,6.8,2.2,16.4,16.4
102,2022-12-02,9:00p,2022-2023,REG,Maryland,22.0,True,Big Ten,3,14.58,L,66,71,6,2,False,0,1,27,61,0.443,5,20,0.25,7,8,0.875,13,32,8,5,7,12,18,24,54,0.444,9,23,0.391,14,18,0.778,8,27,9,3,3,10,13,27.6,60.0,0.4636,9.6,28.0,0.34500000000000003,9.4,13.8,0.6914,9.0,33.6,15.2,8.2,4.6,14.8,74.2,22.0,57.2,0.38560000000000005,6.6,19.4,0.3332,12.2,17.4,0.7176,8.6,30.6,11.2,6.2,2.8,14.0,14.8
103,2022-12-06,7:00p,2022-2023,REG,Texas,2.0,True,Big 12,4,20.56,W,85,78,7,2,False,1,0,27,60,0.45,10,23,0.435,21,31,0.677,7,37,11,7,12,16,20,29,69,0.42,7,22,0.318,13,19,0.684,10,34,20,8,3,14,24,27.6,61.8,0.4478,9.2,27.6,0.336,11.0,16.2,0.69,9.8,34.4,13.6,8.0,6.2,13.8,75.4,22.4,56.6,0.39459999999999995,6.2,19.4,0.315,13.4,18.4,0.7544000000000001,8.4,31.4,11.8,5.8,2.8,13.8,16.6
104,2022-12-10,12:00p,2022-2023,REG,Penn State,,False,Big Ten,4,13.04,L,59,74,7,3,True,0,1,23,52,0.442,7,23,0.304,6,12,0.5,7,31,11,4,4,11,11,27,54,0.5,12,24,0.5,8,10,0.8,3,25,13,9,1,9,15,27.4,60.4,0.4548,8.8,27.0,0.3276,11.4,16.8,0.7011999999999999,9.8,35.0,13.6,7.8,6.2,13.4,75.0,23.8,57.8,0.4112,7.6,20.8,0.3562,10.0,14.0,0.7582,7.4,29.2,12.4,6.0,2.6,13.2,16.8
105,2022-12-17,4:00p,2022-2023,REG,Alabama A&M,,False,SWAC,7,-10.78,W,68,47,8,3,True,1,0,24,57,0.421,7,27,0.259,13,23,0.565,14,40,9,7,6,18,16,17,56,0.304,3,17,0.176,10,14,0.714,10,31,2,7,6,17,23,25.0,59.4,0.42279999999999995,8.0,26.4,0.306,12.2,19.2,0.6506,10.8,36.2,12.0,6.0,7.0,12.8,70.2,22.4,57.4,0.3892,7.2,20.6,0.3358,10.8,15.6,0.701,8.2,31.4,11.0,6.0,3.6,13.0,19.4
106,2022-12-22,9:00p,2022-2023,REG,Missouri,,False,SEC,5,11.41,L,71,93,8,4,False,0,1,25,62,0.403,7,31,0.226,14,19,0.737,18,35,10,6,1,16,16,35,59,0.593,10,20,0.5,13,18,0.722,8,24,23,13,2,10,20,25.2,58.4,0.43179999999999996,7.2,24.8,0.2948,12.2,18.6,0.6708000000000001,11.8,35.0,9.8,5.8,6.0,14.6,69.8,26.4,58.4,0.45220000000000005,8.2,21.2,0.377,11.6,15.8,0.7396,7.8,28.2,13.4,8.0,3.0,12.0,19.0
107,2022-12-29,8:30p,2022-2023,REG,Bethune-Cookman,,False,SWAC,7,-17.15,W,85,52,9,4,True,1,0,29,59,0.492,8,28,0.286,19,27,0.704,9,38,17,10,10,15,16,17,58,0.293,3,13,0.231,15,20,0.75,9,33,6,12,3,20,21,25.6,58.0,0.44160000000000005,7.8,26.4,0.30199999999999994,14.6,22.4,0.6365999999999999,11.0,36.2,11.6,6.8,6.6,15.2,73.6,25.0,59.2,0.422,7.0,19.2,0.34500000000000003,11.8,16.2,0.734,8.0,29.4,12.8,9.8,3.0,14.0,20.6
108,2023-01-04,9:00p,2022-2023,REG,Northwestern,,False,Big Ten,6,13.68,L,60,73,9,5,False,0,1,23,58,0.397,8,28,0.286,6,10,0.6,7,34,13,2,6,15,29,17,53,0.321,7,18,0.389,32,40,0.8,8,31,11,11,3,7,17,24.8,57.6,0.43099999999999994,7.4,27.4,0.27219999999999994,11.6,18.2,0.6212,11.0,35.6,12.0,5.8,5.4,15.0,68.6,22.6,56.0,0.4022,7.0,18.4,0.35919999999999996,15.6,20.4,0.7572,7.6,28.8,11.0,10.4,3.0,12.6,19.2
109,2023-01-07,1:30p,2022-2023,REG,Wisconsin,14.0,True,Big Ten,3,10.98,W,79,69,10,5,True,1,0,25,53,0.472,10,19,0.526,19,26,0.731,7,37,14,5,6,10,14,28,64,0.438,8,29,0.276,5,12,0.417,10,34,12,6,2,9,21,25.2,57.8,0.437,8.0,26.6,0.3166,14.2,21.0,0.6674,11.0,36.8,12.6,6.0,5.8,14.8,72.6,22.8,58.0,0.38980000000000004,6.2,19.4,0.3144,15.0,20.8,0.6806,9.0,30.6,10.8,9.8,3.2,12.6,20.4
110,2023-01-10,9:00p,2022-2023,REG,Nebraska,,False,Big Ten,3,7.12,W,76,50,11,5,False,2,0,28,61,0.459,8,29,0.276,12,18,0.667,13,39,15,12,7,10,21,20,54,0.37,4,14,0.286,6,11,0.545,7,29,8,3,2,17,17,26.0,58.6,0.44460000000000005,8.2,27.0,0.31999999999999995,14.0,20.0,0.6878,10.8,36.6,13.8,7.0,6.0,13.2,74.2,23.4,57.6,0.403,6.4,18.8,0.3364,14.2,20.2,0.6468,8.4,30.2,12.0,9.0,2.4,12.6,19.2
111,2023-01-13,9:00p,2022-2023,REG,Michigan State,,False,Big Ten,3,14.25,W,75,66,12,5,True,3,0,27,60,0.45,6,18,0.333,15,18,0.833,8,29,11,4,10,5,10,28,65,0.431,0,7,0.0,10,13,0.769,12,39,4,2,2,9,17,26.4,58.2,0.454,8.0,24.4,0.3414,14.2,19.8,0.7070000000000001,8.8,35.4,14.0,6.6,7.8,11.0,75.0,22.0,58.8,0.3706,4.4,16.2,0.2364,13.6,19.2,0.6562,9.2,33.2,8.2,6.8,2.4,12.4,18.6
112,2023-01-16,6:00p,2022-2023,REG,Minnesota,,False,Big Ten,3,-0.3,W,78,60,13,5,False,4,0,32,64,0.5,5,16,0.313,9,14,0.643,9,45,17,2,7,10,21,21,58,0.362,3,13,0.231,15,25,0.6,6,24,13,5,2,5,14,27.0,59.2,0.4556,7.4,22.0,0.3468,12.2,17.2,0.6948000000000001,8.8,36.8,14.0,5.0,7.2,10.0,73.6,22.8,58.8,0.3844,4.4,16.2,0.2364,13.6,20.2,0.6262000000000001,8.6,31.4,9.6,5.4,2.2,9.4,17.2
113,2023-01-19,8:30p,2022-2023,REG,Indiana,,False,Big Ten,3,14.94,L,65,80,13,6,True,0,1,24,62,0.387,8,19,0.421,9,23,0.391,12,25,7,11,2,8,8,34,55,0.618,3,9,0.333,9,13,0.692,6,32,13,4,6,14,19,27.2,60.0,0.45359999999999995,7.4,20.2,0.3738,12.8,19.8,0.653,9.8,35.0,12.8,6.8,6.4,8.6,74.6,26.2,59.2,0.4438,3.6,14.4,0.22519999999999998,9.0,14.8,0.6045999999999999,8.2,31.6,10.0,4.0,2.8,10.8,17.6
114,2023-01-24,7:00p,2022-2023,REG,Ohio State,,False,Big Ten,5,12.99,W,69,60,14,6,True,1,0,24,59,0.407,5,28,0.179,16,18,0.889,13,42,13,4,6,10,20,22,60,0.367,4,10,0.4,12,20,0.6,8,24,8,6,3,6,16,27.0,61.2,0.4406,6.4,22.0,0.3044,12.2,18.2,0.6846,11.0,36.0,12.6,6.6,6.4,8.6,72.6,25.0,58.4,0.4295999999999999,2.8,10.6,0.25,10.4,16.4,0.6412,7.8,29.6,9.2,4.0,3.0,10.2,16.6
115,2023-01-28,3:00p,2022-2023,REG,Wisconsin,,False,Big Ten,4,10.98,W,61,51,15,6,False,2,0,22,51,0.431,6,20,0.3,11,18,0.611,6,34,7,2,5,11,14,19,57,0.333,9,27,0.333,4,7,0.571,5,30,9,6,0,9,18,25.8,59.2,0.43499999999999994,6.0,20.2,0.30920000000000003,12.0,18.2,0.6734,9.6,35.0,11.0,4.6,6.0,8.8,69.6,24.8,59.0,0.4222,3.8,13.2,0.25939999999999996,10.0,15.6,0.6464,7.4,29.8,9.4,4.6,2.6,8.6,16.8
116,2023-01-31,7:00p,2022-2023,REG,Nebraska,,False,Big Ten,3,7.12,W,72,56,16,6,True,3,0,25,60,0.417,5,29,0.172,17,22,0.773,9,35,14,9,4,12,14,20,50,0.4,8,20,0.4,8,10,0.8,3,27,9,5,2,19,20,25.4,59.2,0.4284,5.8,22.4,0.277,12.4,19.0,0.6614,9.8,36.2,11.6,5.6,4.8,10.2,69.0,23.2,56.0,0.41600000000000004,5.4,15.8,0.33940000000000003,9.6,15.0,0.6526,5.6,27.4,10.4,5.2,2.6,10.6,17.4
117,2023-02-04,2:30p,2022-2023,REG,Iowa,,False,Big Ten,4,14.08,L,79,81,16,7,False,0,1,27,55,0.491,7,22,0.318,18,23,0.783,13,37,12,4,5,14,22,24,53,0.453,7,19,0.368,26,30,0.867,7,23,12,7,2,6,21,24.4,57.4,0.4266,6.2,23.6,0.278,14.2,20.8,0.6894,10.6,34.6,10.6,6.0,4.4,11.0,69.2,23.8,55.0,0.4342,6.2,17.0,0.3668,11.8,16.0,0.706,5.8,27.2,10.2,5.6,2.6,10.8,18.8
118,2023-02-11,7:00p,2022-2023,REG,Penn State,,False,Big Ten,7,13.04,L,81,93,17,8,False,0,1,27,56,0.482,5,20,0.25,10,15,0.667,10,37,9,3,7,16,11,24,69,0.348,4,16,0.25,8,12,0.667,12,31,7,9,6,8,14,25.0,56.2,0.44559999999999994,5.6,23.8,0.24380000000000002,14.4,19.2,0.7445999999999999,10.2,37.0,11.0,4.4,5.4,12.6,72.4,21.8,57.8,0.3802,6.4,18.4,0.35019999999999996,11.6,15.8,0.7010000000000001,7.0,27.0,9.0,6.6,2.6,9.6,17.8
119,2023-02-14,12:00p,2022-2023,REG,Indiana,14.0,True,Big Ten,3,14.94,L,68,71,17,9,False,0,2,29,61,0.475,7,27,0.259,16,20,0.8,7,30,13,7,3,8,17,33,57,0.579,12,28,0.429,15,19,0.789,3,27,13,3,1,7,16,26.0,56.6,0.45919999999999994,6.0,23.6,0.2598,14.4,19.6,0.7268,9.0,34.6,11.0,5.0,4.8,12.2,72.2,24.0,57.2,0.4226,8.0,22.0,0.356,12.2,15.6,0.7388,6.0,27.6,10.0,6.0,2.2,9.8,17.8
120,2023-02-18,9:00p,2022-2023,REG,Minnesota,,False,Big Ten,4,-0.3,W,78,69,18,9,True,1,0,24,61,0.393,6,20,0.3,14,18,0.778,12,36,9,9,9,11,16,29,66,0.439,5,11,0.455,8,13,0.615,13,35,15,8,7,13,17,26.4,58.6,0.4516,6.0,23.6,0.2598,15.0,19.6,0.7602,10.2,35.0,11.4,6.4,5.6,12.2,75.6,26.0,59.0,0.4438,7.2,18.8,0.3804,13.0,16.8,0.7476,7.6,28.6,11.2,6.4,3.6,10.6,17.6
121,2023-02-20,2:00p,2022-2023,REG,Rutgers,24.0,True,Big Ten,2,14.58,W,69,60,17,7,True,1,0,27,56,0.482,10,26,0.385,14,26,0.538,10,37,8,4,2,8,18,27,57,0.474,6,17,0.353,9,15,0.6,6,32,14,5,1,8,19,26.8,57.8,0.4646,7.0,23.0,0.3024,14.4,20.4,0.7132,10.4,35.4,10.2,5.4,5.2,11.4,75.0,27.4,60.4,0.45859999999999995,6.8,18.2,0.371,13.2,17.8,0.7076,8.2,29.6,12.2,6.4,3.4,8.4,17.4
122,2023-02-23,9:00p,2022-2023,REG,Northwestern,21.0,True,Big Ten,3,13.68,W,66,62,19,9,True,2,0,22,50,0.44,7,24,0.292,15,21,0.714,8,36,6,6,6,16,16,22,63,0.349,9,21,0.429,9,12,0.75,10,29,7,11,2,10,18,25.8,56.8,0.4544,7.0,23.4,0.2972,13.8,20.0,0.6994,9.4,35.2,9.0,5.8,5.4,11.8,72.4,27.0,62.4,0.4378,7.2,18.6,0.3832,9.8,14.2,0.6842,8.8,30.8,11.2,7.2,3.4,9.2,16.8
123,2023-02-26,12:00p,2022-2023,REG,Ohio State,,False,Big Ten,3,12.99,L,60,72,19,10,False,0,1,22,61,0.361,6,29,0.207,10,14,0.714,7,25,8,4,4,11,13,30,56,0.536,3,14,0.214,9,10,0.9,6,34,10,6,3,12,15,24.8,57.8,0.43019999999999997,7.2,25.2,0.28859999999999997,13.8,19.8,0.7088000000000001,8.8,32.8,8.8,6.0,4.8,10.8,68.2,28.2,59.8,0.47539999999999993,7.0,18.2,0.376,10.0,13.8,0.7308,7.6,31.4,11.8,6.6,2.8,10.0,17.0
124,2023-03-02,7:00p,2022-2023,REG,Michigan,,False,Big Ten,4,12.43,W,91,87,20,10,True,1,0,30,72,0.417,5,18,0.278,26,34,0.765,12,43,9,9,4,7,19,31,70,0.443,8,21,0.381,17,24,0.708,9,45,8,1,7,12,25,25.0,60.0,0.41859999999999997,6.8,23.4,0.29240000000000005,15.8,22.6,0.7018,9.8,35.4,8.0,6.4,5.0,10.6,72.8,27.8,62.4,0.44820000000000004,6.2,16.8,0.36639999999999995,10.4,14.8,0.7146000000000001,8.8,35.0,10.8,6.2,4.0,11.0,18.8
125,2023-03-05,12:30p,2022-2023,REG,Purdue,5.0,True,Big Ten,3,18.23,L,71,76,20,11,False,0,1,24,50,0.48,7,22,0.318,16,24,0.667,10,28,13,8,7,14,23,25,53,0.472,6,18,0.333,20,28,0.714,12,28,15,11,2,11,17,25.0,57.8,0.43599999999999994,7.0,23.8,0.296,16.2,23.8,0.6796,9.4,33.8,8.8,6.2,4.6,11.2,71.4,27.0,59.8,0.4548,6.4,18.2,0.34199999999999997,12.8,17.8,0.7343999999999999,8.6,33.6,10.8,6.8,3.0,10.6,18.8
126,2023-03-09,6:30p,2022-2023,CTOURN,Penn State,,False,Big Ten,4,13.04,L,76,79,20,12,False,0,2,29,64,0.453,6,21,0.286,12,19,0.632,11,31,15,7,4,7,21,29,56,0.518,8,21,0.381,13,22,0.591,8,31,13,4,3,9,20,25.4,59.4,0.43019999999999997,6.2,22.8,0.2762,15.8,22.4,0.6984,9.6,32.6,10.2,6.8,5.0,11.0,72.8,27.4,59.6,0.4636,6.8,19.0,0.3476,13.6,19.2,0.7325999999999999,9.0,33.4,10.6,6.6,3.4,10.8,19.0
127,2023-03-16,4:30p,2022-2023,NCAA,Arkansas,,False,SEC,7,15.99,L,63,73,20,13,False,0,3,20,52,0.385,6,22,0.273,17,26,0.654,2,29,10,10,5,16,19,24,63,0.381,3,11,0.273,22,29,0.759,10,39,4,12,4,11,19,25.0,59.8,0.4192,6.0,22.4,0.27240000000000003,16.2,23.4,0.6864,8.4,31.2,11.0,7.6,4.8,11.0,72.2,27.8,59.6,0.47000000000000003,5.6,17.0,0.3164,16.2,22.6,0.7343999999999999,9.0,35.4,10.0,6.8,3.8,11.0,19.2
128,2023-11-06,8:00p,2023-2024,REG,Eastern Illinois,,False,OVC,0,-11.6,W,80,52,1,0,True,1,0,29,58,0.5,10,31,0.323,12,23,0.522,8,46,15,4,5,12,13,20,69,0.29,4,11,0.364,8,16,0.5,10,34,7,4,2,7,22,29.0,58.0,0.5,10.0,31.0,0.323,12.0,23.0,0.522,8.0,46.0,15.0,4.0,5.0,12.0,80.0,20.0,69.0,0.29,4.0,11.0,0.364,8.0,16.0,0.5,10.0,34.0,7.0,4.0,2.0,7.0,22.0
129,2023-11-06,7:00p,2023-2024,REG,Ohio State,,False,Big Ten,0,13.64,W,87,75,16,5,False,2,0,29,58,0.5,10,31,0.323,12,23,0.522,8,46,15,4,5,12,13,20,69,0.29,4,11,0.364,8,16,0.5,10,34,7,4,2,7,22,29.0,58.0,0.5,10.0,31.0,0.323,12.0,23.0,0.522,8.0,46.0,15.0,4.0,5.0,12.0,83.5,20.0,69.0,0.29,4.0,11.0,0.364,8.0,16.0,0.5,10.0,34.0,7.0,4.0,2.0,7.0,22.0
130,2023-11-10,8:00p,2023-2024,REG,Oakland,,False,Horizon,4,2.02,W,64,53,2,0,True,2,0,26,55,0.473,4,16,0.25,8,16,0.5,8,33,13,3,2,9,8,21,56,0.375,5,20,0.25,6,9,0.667,7,31,4,7,1,7,16,28.0,57.0,0.49099999999999994,8.0,26.0,0.2986666666666667,10.666666666666666,20.666666666666668,0.5146666666666667,8.0,41.666666666666664,14.333333333333334,3.6666666666666665,4.0,11.0,77.0,20.333333333333332,64.66666666666667,0.3183333333333333,4.333333333333333,14.0,0.326,7.333333333333333,13.666666666666666,0.5556666666666666,9.0,33.0,6.0,5.0,1.6666666666666667,7.0,20.0
131,2023-11-10,6:30p,2023-2024,REG,Nebraska,,False,Big Ten,0,14.36,W,87,84,17,5,True,3,0,26,55,0.473,4,16,0.25,8,16,0.5,8,33,13,3,2,9,8,21,56,0.375,5,20,0.25,6,9,0.667,7,31,4,7,1,7,16,27.5,56.5,0.4865,7.0,23.5,0.2865,10.0,19.5,0.511,8.0,39.5,14.0,3.5,3.5,10.5,79.5,20.5,62.5,0.3325,4.5,15.5,0.307,7.0,12.5,0.5835,8.5,32.5,5.5,5.5,1.5,7.0,19.0
132,2023-11-14,8:00p,2023-2024,REG,Marquette,4.0,True,Big East,4,19.27,L,64,71,2,1,True,0,1,21,60,0.35,11,33,0.333,11,13,0.846,11,37,8,6,7,15,15,27,62,0.435,5,17,0.294,12,20,0.6,9,36,7,9,0,8,14,26.2,57.2,0.45919999999999994,7.8,25.4,0.2958,10.2,18.2,0.5780000000000001,8.6,39.0,12.8,4.0,4.2,11.4,76.4,21.8,62.4,0.353,4.6,15.8,0.3044,8.0,14.0,0.5868,8.6,33.2,5.8,6.2,1.2,7.2,18.0
133,2023-11-14,2:00p,2023-2024,REG,Michigan State,,False,Big Ten,0,17.72,L,80,88,17,6,False,0,1,21,60,0.35,11,33,0.333,11,13,0.846,11,37,8,6,7,15,15,27,62,0.435,5,17,0.294,12,20,0.6,9,36,7,9,0,8,14,24.6,57.6,0.42919999999999997,8.0,25.8,0.2978,10.0,16.2,0.6428,9.2,37.2,11.4,4.4,4.6,12.0,76.4,23.2,61.0,0.382,4.8,17.0,0.2904,8.8,14.8,0.6068,8.4,33.6,5.8,7.2,0.8,7.4,16.4
134,2023-11-17,8:00p,2023-2024,REG,Valparaiso,,False,MVC,3,-8.25,W,87,64,3,1,True,1,0,33,75,0.44,9,28,0.321,12,24,0.5,13,56,16,4,4,9,16,24,80,0.3,5,19,0.263,11,15,0.733,13,47,4,4,7,7,21,25.4,61.0,0.41719999999999996,7.8,25.2,0.2974,10.0,16.4,0.6384000000000001,10.2,39.2,11.6,4.4,4.4,11.4,76.4,24.0,63.2,0.384,5.0,18.6,0.2702,9.4,14.6,0.6534,9.0,36.2,5.2,7.2,1.8,7.4,16.2
135,2023-11-17,7:00p,2023-2024,REG,Michigan,,False,Big Ten,0,5.28,W,97,68,18,6,True,1,0,33,75,0.44,9,28,0.321,12,24,0.5,13,56,16,4,4,9,16,24,80,0.3,5,19,0.263,11,15,0.733,13,47,4,4,7,7,21,26.8,65.0,0.41059999999999997,8.8,27.6,0.31160000000000004,10.8,18.0,0.6384000000000001,11.2,43.8,12.2,4.6,4.8,11.4,83.0,24.6,68.0,0.36899999999999994,5.0,18.4,0.2728,10.4,15.8,0.6666,10.2,39.4,5.2,6.6,3.0,7.4,17.2
136,2023-11-19,8:00p,2023-2024,REG,Southern,,False,SWAC,2,-8.74,W,88,60,4,1,True,2,0,36,63,0.571,5,22,0.227,11,17,0.647,15,48,18,4,3,21,12,23,61,0.377,5,24,0.208,9,14,0.643,4,16,10,13,1,12,14,28.8,66.6,0.43019999999999997,9.0,28.8,0.30700000000000005,11.4,18.2,0.6678,12.6,46.8,13.2,4.8,5.0,13.8,83.2,25.0,69.0,0.3694,5.0,19.2,0.2644,11.0,16.8,0.6618,9.6,36.4,6.4,7.8,3.0,8.4,16.8
137,2023-11-19,5:30p,2023-2024,REG,Maryland,,False,Big Ten,0,10.6,W,85,80,19,6,False,2,0,36,63,0.571,5,22,0.227,11,17,0.647,15,48,18,4,3,21,12,23,61,0.377,5,24,0.208,9,14,0.643,4,16,10,13,1,12,14,31.8,67.2,0.4744,7.8,26.6,0.2858,11.4,19.0,0.6279999999999999,13.4,49.0,15.2,4.4,4.2,15.0,87.4,24.2,68.8,0.3578,5.0,20.6,0.2472,10.4,15.6,0.6704,8.6,32.4,7.0,8.6,3.2,9.2,16.8
138,2023-11-24,6:30p,2023-2024,REG,Penn State,,False,Big Ten,5,9.22,L,89,90,19,7,False,0,1,34,72,0.472,10,25,0.4,6,12,0.5,14,48,9,5,9,8,8,21,72,0.292,6,25,0.24,4,8,0.5,9,31,6,5,5,10,15,34.4,69.6,0.4988,7.6,25.0,0.2992,10.4,18.8,0.5588,14.0,51.2,15.4,4.2,4.6,13.6,89.2,23.0,70.8,0.3292,5.2,22.2,0.2364,8.8,13.2,0.6504,8.6,31.4,6.8,7.8,4.2,9.6,17.0
